existing_lion_name,existing_image_name,lion_orientation,distance_calculated,test_image_name,test_image_orientation
JJPEG6,6S2A3450.jpg,left,-9999.0,6S2A8718_TDYSAF1,right
JJPEG6,6S2A3451.jpg,right,0.8133848984963096,6S2A8718_TDYSAF1,right
JJPEG6,6S2A3452.jpg,right,0.9166353489616401,6S2A8718_TDYSAF1,right
JJPEG6,6S2A3453.jpg,left,-9999.0,6S2A8718_TDYSAF1,right
JJPEG6,6S2A3454.jpg,left,-9999.0,6S2A8718_TDYSAF1,right
JJPEG6,6S2A3455.jpg,left,-9999.0,6S2A8718_TDYSAF1,right
JJPEG6,6S2A3456.jpg,left,-9999.0,6S2A8718_TDYSAF1,right
JJPEG6,6S2A3457.jpg,left,-9999.0,6S2A8718_TDYSAF1,right
JJPEG6,6S2A3458.jpg,right,0.9586790231594731,6S2A8718_TDYSAF1,right
JJPEG6,6S2A3459.jpg,right,0.932540290613689,6S2A8718_TDYSAF1,right
JJPEG6,6S2A3460.jpg,right,0.9198007374966609,6S2A8718_TDYSAF1,right
JJPEG6,6S2A3461.jpg,right,0.9391861280639556,6S2A8718_TDYSAF1,right
JJPEG7,6S2A3464.jpg,right,0.8947868289076328,6S2A8718_TDYSAF1,right
JJPEG7,6S2A3466.jpg,front,-9999.0,6S2A8718_TDYSAF1,right
JJPEG7,6S2A3467.jpg,front,-9999.0,6S2A8718_TDYSAF1,right
JJPEG7,6S2A3470.jpg,left,-9999.0,6S2A8718_TDYSAF1,right
JJPEG7,6S2A3472.jpg,left,-9999.0,6S2A8718_TDYSAF1,right
JJPEG7,6S2A3473.jpg,left,-9999.0,6S2A8718_TDYSAF1,right
JJPEG7,6S2A3474.jpg,left,-9999.0,6S2A8718_TDYSAF1,right
JJPEG7,6S2A3476.jpg,left,-9999.0,6S2A8718_TDYSAF1,right
JJPEG7,6S2A3477.jpg,left,-9999.0,6S2A8718_TDYSAF1,right
JJPEG7,6S2A3478.jpg,left,-9999.0,6S2A8718_TDYSAF1,right
JJPEG7,6S2A3479.jpg,left,-9999.0,6S2A8718_TDYSAF1,right
JJPEG7,6S2A3480.jpg,left,-9999.0,6S2A8718_TDYSAF1,right
JJPEG8,6S2A3545.jpg,left,-9999.0,6S2A8718_TDYSAF1,right
JJPEG8,6S2A3546.jpg,front,-9999.0,6S2A8718_TDYSAF1,right
JJPEG8,6S2A3547.jpg,front,-9999.0,6S2A8718_TDYSAF1,right
JJPEG8,6S2A3548.jpg,front,-9999.0,6S2A8718_TDYSAF1,right
JJPEG8,6S2A3549.jpg,left,-9999.0,6S2A8718_TDYSAF1,right
JJPEG8,6S2A3550.jpg,front,-9999.0,6S2A8718_TDYSAF1,right
JJPEG8,6S2A3551.jpg,right,0.8918014655494251,6S2A8718_TDYSAF1,right
JJPEG8,6S2A3552.jpg,right,0.9108307960392957,6S2A8718_TDYSAF1,right
JJPEG8,6S2A3553.jpg,right,0.9120953418664356,6S2A8718_TDYSAF1,right
JJPEG8,6S2A3554.jpg,left,-9999.0,6S2A8718_TDYSAF1,right
JJPEG8,6S2A3555.jpg,front,-9999.0,6S2A8718_TDYSAF1,right
JJPEG8,6S2A3556.jpg,front,-9999.0,6S2A8718_TDYSAF1,right
JJPEG8,6S2A3557.jpg,right,0.8522284125986217,6S2A8718_TDYSAF1,right
JJPEG8,6S2A3558.jpg,right,0.8654883392197475,6S2A8718_TDYSAF1,right
JJPEG8,6S2A3559.jpg,right,0.8430688529435657,6S2A8718_TDYSAF1,right
JJPEG8,6S2A3560.jpg,right,0.8420203063851177,6S2A8718_TDYSAF1,right
JJPEG8,6S2A3561.jpg,left,-9999.0,6S2A8718_TDYSAF1,right
JJPEG8,6S2A3562.jpg,left,-9999.0,6S2A8718_TDYSAF1,right
JJPEG9,6S2A3564.jpg,front,-9999.0,6S2A8718_TDYSAF1,right
