existing_lion_name,existing_image_name,lion_orientation,distance_calculated,test_image_name,test_image_orientation
JJPEG5,6S2A3436.jpg,left,0.8636004159861981,6S2A2887_JJPEG10,left
JJPEG5,6S2A3438.jpg,left,0.8572187829990524,6S2A2887_JJPEG10,left
JJPEG5,6S2A3441.jpg,front,-9999.0,6S2A2887_JJPEG10,left
JJPEG5,6S2A3442.jpg,front,-9999.0,6S2A2887_JJPEG10,left
JJPEG5,6S2A3443.jpg,front,-9999.0,6S2A2887_JJPEG10,left
JJPEG5,6S2A3444.jpg,front,-9999.0,6S2A2887_JJPEG10,left
JJPEG6,6S2A3449.jpg,left,0.6457359992277005,6S2A2887_JJPEG10,left
JJPEG6,6S2A3450.jpg,left,0.7933852203318228,6S2A2887_JJPEG10,left
JJPEG6,6S2A3451.jpg,right,-9999.0,6S2A2887_JJPEG10,left
JJPEG6,6S2A3453.jpg,left,0.8929923372675787,6S2A2887_JJPEG10,left
JJPEG6,6S2A3454.jpg,left,0.8594569761909491,6S2A2887_JJPEG10,left
JJPEG6,6S2A3455.jpg,left,0.8956770353166459,6S2A2887_JJPEG10,left
JJPEG6,6S2A3456.jpg,left,0.8902217193777541,6S2A2887_JJPEG10,left
JJPEG6,6S2A3457.jpg,left,0.887111027729307,6S2A2887_JJPEG10,left
JJPEG6,6S2A3458.jpg,right,-9999.0,6S2A2887_JJPEG10,left
JJPEG6,6S2A3459.jpg,right,-9999.0,6S2A2887_JJPEG10,left
JJPEG6,6S2A3460.jpg,right,-9999.0,6S2A2887_JJPEG10,left
JJPEG6,6S2A3461.jpg,right,-9999.0,6S2A2887_JJPEG10,left
JJPEG7,6S2A3466.jpg,front,-9999.0,6S2A2887_JJPEG10,left
JJPEG7,6S2A3467.jpg,front,-9999.0,6S2A2887_JJPEG10,left
JJPEG7,6S2A3470.jpg,left,0.6952957493084939,6S2A2887_JJPEG10,left
JJPEG7,6S2A3476.jpg,left,0.673538956398414,6S2A2887_JJPEG10,left
JJPEG7,6S2A3477.jpg,left,0.7264798980261665,6S2A2887_JJPEG10,left
JJPEG7,6S2A3478.jpg,left,0.8217429742556912,6S2A2887_JJPEG10,left
JJPEG7,6S2A3479.jpg,left,0.7324113424078136,6S2A2887_JJPEG10,left
JJPEG7,6S2A3480.jpg,left,0.787902107160823,6S2A2887_JJPEG10,left
JJPEG8,6S2A3545.jpg,left,0.7995790738514258,6S2A2887_JJPEG10,left
JJPEG8,6S2A3546.jpg,front,-9999.0,6S2A2887_JJPEG10,left
JJPEG8,6S2A3547.jpg,front,-9999.0,6S2A2887_JJPEG10,left
JJPEG8,6S2A3548.jpg,front,-9999.0,6S2A2887_JJPEG10,left
JJPEG8,6S2A3549.jpg,left,0.8342682249794207,6S2A2887_JJPEG10,left
JJPEG8,6S2A3550.jpg,front,-9999.0,6S2A2887_JJPEG10,left
JJPEG8,6S2A3551.jpg,right,-9999.0,6S2A2887_JJPEG10,left
JJPEG8,6S2A3552.jpg,right,-9999.0,6S2A2887_JJPEG10,left
JJPEG8,6S2A3553.jpg,right,-9999.0,6S2A2887_JJPEG10,left
JJPEG8,6S2A3555.jpg,front,-9999.0,6S2A2887_JJPEG10,left
